"geoid10","resid","expression","callsXtree","covered"
"17031351000",-3.39984751889663,Inf,1.0238030462523e-05,0.280362026095891
"17031351100",-1.59078161350703,NA,0,0.198487688782914
"17031351400",-0.779535882250412,Inf,3.0790100102584e-05,0.161066688501847
"17031351500",-0.199562928209195,NA,0,0.00915968036694216
"17031360200",-1.06120769470925,NA,0,0.0545044187647235
"17031380100",-1.85819078723108,Inf,1.73786950414077e-05,0.171724080930605
"17031380200",-2.15566709903252,NA,0,0.211400060066415
"17031380500",-0.726240767927642,NA,0,0.0573320385172172
"17031380700",-0.62791263064455,Inf,3.64455898236551e-05,0.165152560541948
"17031381200",-2.08004354803516,NA,0,0.14086792623375
"17031381400",-2.19951072534778,NA,0,0.133845940461805
"17031381500",-0.539658660173184,NA,0,0.0765521815979213
"17031381800",-2.04067633303719,NA,0,0.175861971131478
"17031381900",-1.33444023052838,NA,0,0.105296467752132
"17031390100",-1.72788704299405,NA,0,0.109086688988849
"17031390200",-1.40956628073191,Inf,2.25289016329699e-05,0.147971549386665
"17031390300",-1.93253248224686,NA,0,0.11609036899722
"17031390400",-3.40732786888818,NA,0,0.243089618682034
"17031390500",-3.5549793009726,Inf,6.82428959392231e-06,0.448781974470598
"17031390600",-4.08482860560088,NA,0,0.414515898982413
"17031390700",-4.27561534941673,NA,0,0.245113050305452
"17031400300",-1.99874061409883,NA,0,0.134527041392079
"17031400400",-1.73408582605786,NA,0,0.0877398427279859
"17031400500",-2.18823988211585,NA,0,0.140526750952487
"17031400800",0.211904925797506,Inf,7.77378974525887e-05,0.135725019533189
"17031410100",-1.7498892387937,NA,0,0.171853801612887
"17031410200",-1.68884027239756,NA,0,0.375882228504072
"17031410500",-1.6841478939396,Inf,2.10888011637974e-05,0.185794586979443
"17031410600",-1.02720878221589,Inf,4.89311628376813e-05,0.336420264772475
"17031410700",-1.35483832750665,Inf,3.71625179606183e-05,0.310260465726504
"17031410800",-2.84620814828046,NA,0,0.217403581194904
"17031410900",-0.628568854764582,Inf,6.32491138671678e-05,0.217542727116826
"17031411000",-0.317675006074165,Inf,7.65015069647023e-05,0.195336913999246
"17031411100",-1.71993522131272,Inf,2.73032470687989e-05,0.364857916564576
"17031411200",-2.05304920401468,Inf,2.10286731936938e-05,0.393164039329147
"17031420100",-1.7600369389927,NA,0,0.170521210538415
"17031420200",-0.649940829461011,Inf,3.68102203348574e-05,0.123608720906189
"17031420300",-2.44465067683925,NA,0,0.174588417168812
"17031420400",-0.624434272753406,Inf,3.67930339283365e-05,0.153965953398263
"17031420500",-2.05893268915752,NA,0,0.155066863132318
"17031420600",0.854055762128932,Inf,0.000100126366193904,0.178875755363012
"17031420700",0.284854032694878,Inf,8.75486385044888e-05,0.259786978562875
"17031420800",-1.46584257974879,Inf,2.30008303552905e-05,0.149393618191957
"17031421200",-0.78773316213069,Inf,3.87974123031214e-05,0.202348431911577
"17031430101",0.755880077789786,Inf,0.000123908123382896,0.136905698228416
"17031430102",-2.12281961105389,NA,0,0.1668658619773
"17031430200",-1.2405024126974,Inf,6.36392835167449e-05,0.249892816863085
"17031430300",-2.77330555840614,NA,0,0.164162996299488
"17031430400",-1.28636885080213,Inf,4.5733924981178e-05,0.209192340089016
"17031430500",-1.57562825578566,Inf,2.42874158398702e-05,0.138667251147614
"17031430600",-0.292561270197986,Inf,5.75842363736062e-05,0.214687026954261
"17031430700",-2.05624777581432,NA,0,0.172244323076853
"17031430800",0.298524294401898,Inf,7.67636479344549e-05,0.218388006030023
"17031430900",-0.517578417039804,Inf,5.05074716758695e-05,0.231391643685319
"17031431200",-0.578923723626523,Inf,6.74056565011275e-05,0.271722879473794
"17031431301",-4.08044515068416,NA,0,0.295904577516971
"17031431302",-1.7253423231915,Inf,3.33296216539068e-05,0.220135472203529
"17031431400",-4.97235956246948,Inf,1.51326152310857e-05,0.213068125385389
"17031440101",5.14730230240269,Inf,0.000356720461211658,0.175308048983268
"17031440102",0.00370984016204189,Inf,8.28578172398427e-05,0.202519847241648
"17031440201",-0.761115258739927,Inf,6.9631699015096e-05,0.139759958579157
"17031440202",-0.060785562411421,Inf,8.46501591474586e-05,0.22232877983033
"17031440300",-0.376104339742946,Inf,8.69056850638363e-05,0.202574904016101
"17031440600",2.25556762906521,Inf,0.000133814939634441,0.197810780899457
"17031440700",1.36651765136357,Inf,0.000120347775011991,0.188433798243273
"17031440800",-1.31581837607336,Inf,2.36058508026982e-05,0.199620687816704
"17031440900",-2.01935190500635,Inf,3.30315289004022e-05,0.2356956395767
"17031450300",-1.26475933450261,Inf,6.17383026608193e-05,0.254670758758454
"17031460100",-2.64228511499892,Inf,3.04287421406567e-05,0.116023811732888
"17031460200",0.204383110753627,Inf,7.42908851356317e-05,0.206483170536556
"17031460301",-2.47836296975123,Inf,2.54484362929303e-05,0.259717722715067
"17031460302",-4.67807342020177,Inf,5.93327256892743e-06,0.294157547925298
"17031460400",-1.66566285193034,Inf,4.72501282299245e-05,0.260431322638335
"17031460500",1.83478514066952,Inf,0.000133472815316548,0.290602733068382
"17031460600",-1.31948973064955,Inf,1.99733828924911e-05,0.267329572281894
"17031460700",-1.77529143564912,Inf,2.53772968402515e-05,0.209393532309473
"17031461000",-2.17796278847339,NA,0,0.177371499885297
"17031470100",-1.58691481805684,Inf,5.09072658995805e-05,0.209647425043785
"17031480100",1.38287361250711,Inf,0.000112991201859291,0.205240406093492
"17031480200",1.49355647845487,Inf,0.000125112775586202,0.201414220486188
"17031480300",-1.23915663649951,Inf,3.2893662044891e-05,0.274050431223896
"17031480400",0.623713912154924,Inf,0.000120345517517539,0.180422863473181
"17031480500",0.229917298844833,Inf,8.46353110145917e-05,0.227892994666796
"17031490300",4.78692396337563,Inf,0.000220995371991706,0.195839416385647
"17031490400",2.02983087896326,Inf,0.000151781250461809,0.17463523237871
"17031490500",0.872919078202388,Inf,9.60079945696258e-05,0.150844319718644
"17031490600",0.976377257643768,Inf,9.52386217055146e-05,0.174359726950343
"17031490700",3.92754540117955,Inf,0.000202739490819491,0.220012534780047
"17031490800",2.07404248101756,Inf,0.000150342345481916,0.159665709439275
"17031490901",1.42378435864776,Inf,0.000133527981242822,0.173865707754488
"17031490902",2.41754889057417,Inf,0.000158221077505155,0.180870482453332
"17031491000",-0.586075016830067,Inf,8.28399038737677e-05,0.266534334857954
"17031491100",-1.79292699715488,Inf,6.04441647086751e-05,0.211417263878839
"17031491200",0.903899459467297,Inf,0.000104537301893036,0.249677356831161
"17031491300",1.39947490470485,Inf,0.000109846628557831,0.27755499517213
"17031491400",0.421892868512431,Inf,9.52131763604681e-05,0.17132758492784
"17031500100",2.02812002321217,Inf,0.000134226613625757,0.179295315182658
"17031500200",1.99860429068996,Inf,0.000124684631735181,0.158900841334871
"17031500300",0.241364202143295,Inf,7.51906166427067e-05,0.271938560348996
"17031510100",-1.11139433401968,Inf,5.77339368723112e-05,0.197079584195508
"17031510200",1.48560605660094,Inf,0.000107946708834332,0.304003396669986
"17031510300",-1.39051211460348,Inf,8.72061467258924e-05,0.349823871250774
"17031520100",5.94412056493578,Inf,0.000334057971237555,0.140228991553061
"17031520200",2.3076576302998,Inf,0.000166910119608268,0.159572277425085
"17031520300",-2.18944160923276,Inf,4.59857422373921e-05,0.148538077746695
"17031520400",1.04218875331607,Inf,0.000120452861962949,0.158418027650827
"17031520500",-0.235256828545162,Inf,8.64348104671266e-05,0.164663276646741
"17031520600",-2.42296707794477,Inf,3.00360957343605e-05,0.20369022318293
"17031530100",-2.12252089879042,Inf,2.27903573278917e-05,0.181248901022364
"17031530200",-1.97052080414896,Inf,6.35966157848073e-05,0.326696634548976
"17031530300",-2.07084226880158,Inf,5.11612061410255e-05,0.240189810090885
"17031530400",-1.82390016043629,Inf,3.85477742829406e-05,0.237272282768248
"17031530501",-3.02628051197431,Inf,4.94237546510328e-05,0.281443484006972
"17031530502",2.2747902502399,Inf,0.000124191656515486,0.25808143100043
"17031530503",1.64166362570666,Inf,0.000129505327676747,0.268939847098382
"17031530600",0.599679518419821,Inf,9.64446101664608e-05,0.221231749791863
"17031540101",-2.24527176184959,Inf,3.21914387660792e-05,0.229384781974372
"17031540102",2.68728402816207,Inf,0.000156719273226865,0.19310750737486
"17031550100",-2.73671063329781,Inf,6.76755900381263e-05,0.209682825990477
"17031550200",1.90437398773322,Inf,0.00013530151567165,0.127486928810193
"17031560100",1.35674474889068,Inf,0.000121331351226641,0.117128505053165
"17031560200",2.71604804563292,Inf,0.000175273484016881,0.200121933642735
"17031560300",4.64379510506712,Inf,0.000285644100668247,0.135850091502102
"17031560400",1.04020915164151,Inf,0.000127276255352626,0.0839958248514199
"17031560700",0.732367479897397,Inf,0.000117769619738053,0.0779632934118701
"17031560800",1.26572530902246,Inf,0.000138282600583575,0.112146751272082
"17031560900",-0.557027539388697,Inf,8.60555675887231e-05,0.163055267482715
"17031561000",0.00805879533897895,Inf,9.54613297539391e-05,0.129176963540162
"17031561100",4.44874251830683,Inf,0.000250346866682538,0.115183938782818
"17031570100",-0.177357844389548,Inf,4.96753111791598e-05,0.132297647925906
"17031570200",1.09286220930577,Inf,0.000119397790541854,0.111515479790483
"17031570300",-0.966530960001465,Inf,5.95205122308631e-05,0.0785609952232561
"17031570400",1.20916347157027,Inf,0.000139228224779068,0.10734442474929
"17031570500",0.0446891928073602,Inf,7.88371666354703e-05,0.0930158577246282
"17031580100",-1.70478940202144,Inf,2.07588807874106e-05,0.125659181235255
"17031580200",0.557675089379115,Inf,0.000104895921210916,0.148021649239992
"17031580300",-1.97960817006283,NA,0,0.0877598094113523
"17031580400",-0.461204209530797,Inf,6.63757588897621e-05,0.0915557215583659
"17031580501",-2.97270572007307,NA,0,0.108367590502887
"17031580502",-3.02286013836535,NA,0,0.111744254538828
"17031580600",-2.25423898314483,Inf,1.86458178803423e-05,0.114081741351616
"17031580700",-0.331878748429088,Inf,8.20299213237323e-05,0.123628859311045
"17031580800",-1.47542746424619,NA,0,0.11119455327966
"17031590500",2.26803402760962,Inf,0.000206842116734166,0.134362448271988
"17031590600",-0.809297918681242,Inf,5.63655481792543e-05,0.166222324841099
"17031590700",-0.632309109082559,Inf,5.19378177277017e-05,0.129481286059289
"17031600400",1.85964358046744,Inf,0.000227213349976591,0.0833975497831916
"17031600600",0.139043039722988,Inf,8.38123347647658e-05,0.077818681908836
"17031600700",0.500114904247774,Inf,0.000107159557565095,0.0575549210663862
"17031600900",1.63394487155176,Inf,0.000194393351303554,0.0741836756768619
"17031610300",-0.777134634610737,Inf,6.25488991706253e-05,0.0974123382722961
"17031610400",-1.10109334906831,NA,0,0.0686850189586477
"17031610800",2.17043903843743,Inf,0.000176420575382387,0.129603248611668
"17031611000",-0.555577580495895,Inf,3.67677165916063e-05,0.271431309995523
"17031611100",-2.15883103638356,Inf,1.47044818450252e-05,0.220195766931453
"17031611200",-1.99657600298949,Inf,1.58229530304966e-05,0.216562295259916
"17031611300",-2.63707356986973,NA,0,0.150445718304187
"17031611400",-2.59122278947979,NA,0,0.151779341080801
"17031611500",0.864881071338805,Inf,0.000117468659152656,0.134948797590194
"17031611600",-1.17446211928644,Inf,3.42716344058685e-05,0.218461470763687
"17031611700",-2.04956746504445,Inf,1.264463858368e-05,0.261193487409996
"17031611800",-2.94913265884161,NA,0,0.202083377816397
"17031611900",-2.33702280435704,Inf,1.2711556401806e-05,0.251280087448234
"17031612000",-2.47968357809596,Inf,1.06565773166021e-05,0.307807353449602
"17031612100",-3.14334397683542,NA,0,0.313606450706858
"17031620100",-2.15782269303232,Inf,2.71879004156727e-05,0.116740819155976
"17031620200",1.82542013903157,Inf,0.00017126954443958,0.0986459032166517
"17031620300",3.43111407993456,Inf,0.000244462257906991,0.0980262975880431
"17031620400",0.571462895674958,Inf,0.000119710032295765,0.0951277345083922
"17031630100",-0.437176576940642,Inf,4.20972338866654e-05,0.122017489283438
"17031630200",-0.971731026339095,Inf,3.05024284918511e-05,0.110394003705421
"17031630300",-0.647689441681345,Inf,7.49413853185732e-05,0.128634259425273
"17031630400",-3.87914233462496,NA,0,0.120437448302673
"17031630500",0.338138703313116,Inf,0.000111896438870934,0.128636398610159
"17031630800",-0.0311420520742267,Inf,0.000102457644036431,0.094855823838019
"17031630900",0.415982779179236,Inf,0.000109883689024951,0.122772557247384
"17031640100",-1.31947175856182,NA,0,0.0668232870250401
"17031640300",6.89326405562449,Inf,0.000388567373980866,0.0927003212492149
"17031640400",4.3561297355708,Inf,0.000285136517998557,0.0926858328417489
"17031640500",1.83160257413015,Inf,0.000186934747010518,0.0637541150229268
"17031640600",0.647847787139475,Inf,0.000122055886781913,0.0684494926324673
"17031640700",-0.287827067809105,Inf,7.10196705511967e-05,0.133629857772784
"17031640800",0.439417541572419,Inf,8.79296077372577e-05,0.0939006209227154
"17031650100",-0.356248841445107,Inf,8.20204419057692e-05,0.127453332774718
"17031650200",-0.439729650557553,Inf,8.99640728395409e-05,0.101671230945572
"17031650301",1.39778821838158,Inf,0.000148385331738541,0.0947536057656946
"17031650302",-1.51861175655644,Inf,4.45556179214197e-05,0.149914429610307
"17031650400",3.76310384919488,Inf,0.000252762257779185,0.0999061071348186
"17031650500",-0.394125851511798,Inf,7.45903145345005e-05,0.0630236676553621
"17031660301",0.889200644767524,Inf,0.000120679130870683,0.112140404523936
"17031660302",-3.21314197041609,NA,0,0.114709415636941
"17031660400",-2.22569610611778,Inf,3.21580453350448e-05,0.152905816763644
"17031660500",0.34890124252124,Inf,0.00010167829485971,0.194967412638087
"17031660600",2.60292252612267,Inf,0.000198861710573233,0.138141269239929
"17031660700",-1.0626495039407,Inf,4.06851936804283e-05,0.230604028683671
"17031660800",1.74990757219889,Inf,0.000166116397273084,0.128519806443239
"17031660900",-0.890058852379176,Inf,6.62568130996046e-05,0.194102111277732
"17031661000",1.9763607140868,Inf,0.000154298191938121,0.187555650539912
"17031661100",-0.30942501329254,Inf,9.14178609412361e-05,0.153874281610901
"17031670100",0.466599552531815,Inf,7.2842870461809e-05,0.289718367951005
"17031670200",-0.364360611142822,Inf,4.48309901743961e-05,0.26068554215086
"17031670300",0.327080748091963,Inf,6.55377874486147e-05,0.293858972273134
"17031670400",1.10148177046325,Inf,0.000112908909096526,0.245511996938457
"17031670500",3.73367133396428,Inf,0.000193754568288947,0.214503372445144
"17031670600",-0.305365519245247,Inf,5.97256444002499e-05,0.339006136867965
"17031670700",2.4017743209394,Inf,0.000134265169552859,0.326069737882394
"17031670800",-0.426463621805275,Inf,5.20963789941769e-05,0.201781243947638
"17031670900",1.16119782515469,Inf,9.88358286699119e-05,0.259537068129086
"17031671100",-0.735591086770126,Inf,3.79884280998226e-05,0.260124788735326
"17031671200",-1.26747843410135,Inf,1.99136023345457e-05,0.265364671404254
"17031671300",3.63836137799649,Inf,0.000182988224829397,0.271928580025569
"17031671400",1.67147003271485,Inf,0.00011677000142154,0.284560065378591
"17031671500",-0.87476742320005,Inf,6.28279942999128e-05,0.244177384611045
"17031671600",0.651683747775944,Inf,9.62507620257514e-05,0.235230678677318
"17031671800",1.70775016715787,Inf,0.000121881834562208,0.241548803331582
"17031671900",2.18617281070895,Inf,0.000156129761198212,0.219163708411603
"17031672000",0.628734499554658,Inf,9.95150959094574e-05,0.196692320947777
"17031680500",-0.973310589052067,Inf,3.82783178837529e-05,0.296971136520048
"17031680600",-2.88978773880186,NA,0,0.265778525167518
"17031680900",-1.65440212999533,Inf,4.79900224225825e-05,0.192757680073802
"17031681000",-1.52131661928788,Inf,4.03996096166944e-05,0.225688451616605
"17031681100",-2.18303423363539,Inf,3.27476503131899e-05,0.215165184051838
"17031681200",-0.622894935680527,Inf,5.99128076669022e-05,0.270868458306247
"17031681300",-2.17976811215737,Inf,2.74945359326013e-05,0.22972400363286
"17031681400",-1.86977076520549,Inf,3.39630883527272e-05,0.228022858892016
"17031690300",0.450444002384978,Inf,9.02714060218545e-05,0.175317156575352
"17031690400",-0.0195183607582034,Inf,8.45033004685243e-05,0.212803401884264
"17031690500",1.93654342445133,Inf,0.000180306418849505,0.158311109703696
"17031690900",-0.479837392819876,Inf,7.78600281637706e-05,0.168731471333603
"17031691000",-0.421124441122197,Inf,6.62744744663183e-05,0.224576436095662
"17031691100",-0.352660936139254,Inf,7.05475818084054e-05,0.188949115585
"17031691200",-1.4601546228341,Inf,4.01783090945049e-05,0.196182271596391
"17031691300",1.27877912909941,Inf,0.000109885543479011,0.248109983158116
"17031691400",1.461326416784,Inf,0.000127948741006902,0.185404557753655
"17031691500",1.1456332953114,Inf,0.000100133641240866,0.23212727832015
"17031700100",-1.97313964096278,Inf,2.53313759467608e-05,0.123849590215157
"17031700200",-1.58506345591009,Inf,5.96919067898318e-05,0.0923279696610293
"17031700301",-0.467347391389823,Inf,8.28386299875172e-05,0.105808240700125
"17031700302",1.5509855135256,Inf,0.000152284831166174,0.0862645237720474
"17031700401",1.32377523362127,Inf,0.000133989920431949,0.168945209028573
"17031700402",1.51738414334429,Inf,0.000125564891600932,0.165847209340932
"17031700501",1.83020218909685,Inf,0.000160904707351814,0.162806114417876
"17031700502",5.12089333565448,Inf,0.000257298146451508,0.129835257378211
"17031710100",0.451490959223533,Inf,8.0491117211825e-05,0.222299434942375
"17031710200",1.56847626886357,Inf,0.000141601109305826,0.191589058101895
"17031710300",5.07523152809259,Inf,0.000369555458832831,0.180981005633149
"17031710400",5.27701113195424,Inf,0.000242424831335569,0.210305429919981
"17031710500",-0.939465047500268,Inf,6.10551176524186e-05,0.126588896978643
"17031710600",1.18456594841328,Inf,0.000127547870925229,0.149491796954525
"17031710700",-0.0292628169583192,Inf,7.85732556353011e-05,0.117870565893827
"17031710800",-0.201082013661477,Inf,8.93288857527852e-05,0.137641881094691
"17031710900",-1.13572507873203,Inf,4.77956762244056e-05,0.239336610398464
"17031711000",-1.31801592271179,Inf,5.36536699922965e-05,0.228882554660944
"17031711100",2.26848813498934,Inf,0.000175119244267266,0.147274239337831
"17031711200",0.57540436603763,Inf,0.00011014089467607,0.162927143412387
"17031711300",-0.0704390578467546,Inf,6.487957875942e-05,0.208362255195437
"17031711400",-0.474910470565592,Inf,6.36520213822731e-05,0.233630174564359
"17031711500",1.58466364954936,Inf,0.000118156880750671,0.240008150046114
"17031720100",4.2543063837077,Inf,0.000145019250237178,0.429694710746157
"17031720200",3.38816831755298,Inf,0.000132299731968197,0.47158309946738
"17031720300",4.4657586209932,Inf,0.00015273146145396,0.371158092811468
"17031720400",3.43191627263197,Inf,0.000161249983559054,0.253346739845701
"17031720500",2.44990935141102,Inf,0.000121244153880621,0.324409991689159
"17031720600",5.68232012706925,Inf,0.000187164125560781,0.385538493563126
"17031720700",-0.53153578069009,Inf,7.48650386827135e-05,0.511585711853976
"17031730100",1.49055568481273,Inf,0.000125595848833443,0.16297636380338
"17031730201",0.485476336298923,Inf,0.000113353408834365,0.187705850562855
"17031730202",-0.333439186869143,Inf,7.41520917249779e-05,0.149982498427431
"17031730300",-0.17659137774314,Inf,5.03395934691854e-05,0.173958327252411
"17031730400",-1.20763313686661,Inf,6.67641126837543e-05,0.227716550513707
"17031730500",2.21877179627226,Inf,0.000143922010530659,0.200425337498952
"17031730600",-1.83770668816662,Inf,4.87664146797904e-05,0.229862081454082
"17031730700",1.61886756008073,Inf,0.000107586102135462,0.287385098232372
"17031740100",4.13381192383354,Inf,0.000189686412438162,0.19431351320752
"17031740200",-0.625710320990556,Inf,9.38974720837419e-05,0.168815697942466
"17031740300",0.762417033487383,Inf,0.000106817578227586,0.179332514672971
"17031740400",-5.12026909253907,Inf,3.05914452735668e-05,0.164060082293456
"17031750100",1.92050466288186,Inf,0.000136670492422647,0.188017688044255
"17031750200",0.742425205057018,Inf,8.84998227491201e-05,0.46201705548668
"17031750300",5.72338448205913,Inf,0.000218709503473862,0.304313916234795
"17031750400",5.8075011878663,Inf,0.000228532482739537,0.238137127433128
"17031750500",5.60431416470592,Inf,0.000184139786654457,0.332392886976684
"17031750600",-2.06091100084951,Inf,5.31403980969629e-05,0.239193664366213
"17031760801",-1.93622105388637,NA,0,0.0921129515469755
"17031760802",-2.54943689882642,Inf,1.27525286469247e-05,0.119540501521896
"17031760803",-2.91932822762427,NA,0,0.0795538643992516
"17031770902",-0.350555975529145,NA,0,0.0460990867456139
"17031810400",-2.06076716454585,NA,0,0.155827558844006
"17031821402",-0.000729126204748335,NA,0,0.176336049062142
"17031823304",-0.026873191206919,NA,0,0.000577665554254845
"17031830500",4.18156165984657,Inf,0.000261514892514286,0.127506883998164
"17031830600",-1.84798657134859,Inf,4.33819942514505e-05,0.230795143007836
"17031830700",-2.20007377661786,NA,0,0.114819005690091
"17031830800",-2.5511314792343,NA,0,0.179202488178339
"17031830900",-2.89197310272826,NA,0,0.132834717853952
"17031831000",-0.119326449676231,Inf,7.24049557503137e-05,0.153737518564795
"17031831100",0.656699949437797,Inf,0.000128061076767052,0.189191370421227
"17031831200",-1.04452573183951,Inf,5.37916347876281e-05,0.132607342289273
"17031831300",0.813419122870569,Inf,9.91677524582008e-05,0.182552140943657
"17031831400",-2.3510725638552,Inf,1.43281411193138e-05,0.153214835759312
"17031831500",0.727172647651643,Inf,0.000109818483588191,0.12017746385456
"17031831600",-1.53980417419006,Inf,7.62828290737495e-05,0.21465992824397
"17031831700",1.36500102301045,Inf,0.000131013733286311,0.172010262911058
"17031831800",-0.996364832140612,Inf,8.18066622987945e-05,0.232991508161166
"17031831900",0.357156764132696,Inf,9.59184122695143e-05,0.212636040804006
"17031832000",-1.64589952984585,NA,0,0.121285674288151
"17031832100",-0.677870136286498,Inf,5.68331320765723e-05,0.164097980610124
"17031832200",1.33575098210034,Inf,0.000142083060500706,0.168973779752369
"17031832300",0.449092688878755,Inf,9.47311096812497e-05,0.149260204737754
"17031832400",-0.210995707775099,Inf,7.7951459357646e-05,0.132128158385832
"17031832500",-3.64404955297693,NA,0,0.211282637929987
"17031832600",-0.596242104541929,Inf,7.39027290577647e-05,0.185305856123066
"17031832900",-3.64904153013432,NA,0,0.364584873152785
"17031833000",-1.28760637834559,NA,0,0.035620289388235
"17031833100",-1.86030904014952,Inf,2.76388445900137e-05,0.0683166974159355
"17031833300",-0.988070737168924,Inf,4.20322542488253e-05,0.219306464349907
"17031833900",-0.877712936000051,Inf,4.37756677053897e-05,0.186102030893947
"17031834000",-0.994256772122686,Inf,5.95967569903697e-05,0.166321449909596
"17031834200",5.8666658844725,Inf,0.000304974716187193,0.18963469397969
"17031834300",-1.04696920265454,Inf,8.71837811771685e-05,0.255476065701436
"17031834400",-1.37564179559288,Inf,4.50652885336947e-05,0.167970079325821
"17031834500",-2.39813210610414,NA,0,0.143394583883454
"17031834600",-4.52199364552111,Inf,1.24171191567874e-05,0.255262260096913
"17031834700",-3.03479470185756,Inf,9.00037567045984e-06,0.278254568721967
"17031834800",-2.94548425847957,Inf,9.54965914800379e-06,0.249201493019902
"17031834900",-0.0834534581294865,Inf,6.98982668830543e-05,0.279055964862675
"17031835000",-0.0404191101284724,Inf,9.39977318079079e-05,0.125680656036388
"17031835100",-2.1055476423092,Inf,3.38725799415795e-05,0.146646657343941
"17031835200",-0.669188292608374,Inf,3.60630882478965e-05,0.09264697973601
"17031835500",-1.04149256815959,Inf,3.40945089734088e-05,0.186500974894531
"17031835600",-2.29683747954822,NA,0,0.167847725863077
"17031835800",-1.93305321123239,NA,0,0.123103240584325
"17031835900",-1.81189722134506,Inf,2.90298417019588e-05,0.151847655313871
"17031836000",-1.80555532665918,Inf,1.89966152818152e-05,0.146679614974144
"17031836100",-1.26722654586306,Inf,2.27717538534133e-05,0.140874872165254
"17031836200",-3.53137603991648,NA,0,0.31657594254747
"17031836300",-0.650436588968297,Inf,3.46976355078201e-05,0.22074619572422
"17031836400",-2.78302985947167,NA,0,0.124979623819068
"17031836500",-1.95475422884015,NA,0,0.171343185355635
"17031836600",-0.300847350018304,Inf,6.12150838715864e-05,0.142554011771373
"17031836700",0.506175024953061,Inf,8.99204169102469e-05,0.183191762023727
"17031836800",-3.13944647506667,NA,0,0.191138904525494
"17031836900",0.408003126026195,Inf,9.83988763059542e-05,0.0663740019902764
"17031837000",-0.840246580985288,Inf,3.48128733048005e-05,0.109218906068444
"17031837100",0.595365099422671,Inf,9.27486001853448e-05,0.126836269566922
"17031837300",-2.48703100138127,NA,0,0.161961446699248
"17031837400",1.25429109629219,Inf,0.000134310114424051,0.0966707560947852
"17031837800",0.237305296494806,Inf,9.46471103072158e-05,0.0553699191368533
"17031838000",-0.8899567633266,Inf,3.5078418714057e-05,0.113294060212223
"17031838100",-1.36004007165804,NA,0,0.0727341214283859
"17031838200",-1.65231669383365,NA,0,0.144664148043847
"17031838300",-1.59977404442617,NA,0,0.107491570369576
"17031838600",-1.62252959359804,NA,0,0.125051982547256
"17031838700",-3.29714109198433,NA,0,0.121354230919565
"17031838800",-3.48671528636289,Inf,3.20259046941087e-05,0.418963479320695
"17031839000",-3.67577933229627,NA,0,0.135428736572081
"17031839100",-0.671295000700955,NA,0,0.0200104212942419
"17031839200",-1.80654607346176,Inf,1.92314792506397e-05,0.179849902536103
"17031839500",-0.983397900723318,Inf,2.95109192701923e-05,0.158726571216305
"17031839600",0.022265566934566,Inf,7.21370570678402e-05,0.145442390183919
"17031839700",2.74726585154791,Inf,0.000219949640495527,0.108782334572415
"17031839800",2.71358567447947,Inf,0.00028983485484383,0.0931670777237718
"17031839900",2.83759889535589,Inf,0.000218740112347103,0.108307692493307
"17031840000",3.34412718995576,Inf,0.000315489576456424,0.0652130898067979
"17031840100",2.15143919078581,Inf,0.000244058349110544,0.0823563497119538
"17031840200",2.33304125239047,Inf,0.000270205462978159,0.0626083622085454
"17031840300",0.00707845844950049,Inf,8.7790696250916e-05,0.102719549912427
"17031840400",1.3819640803832,Inf,0.00014820723641316,0.114756752645654
"17031840700",-1.83074437512808,Inf,2.11631879286761e-05,0.128402197865334
"17031840800",-2.47956854447152,NA,0,0.156951852116842
"17031841000",-1.14060435467418,NA,0,0.0769679162253824
"17031841100",-0.214552005243954,Inf,9.85464783086126e-05,0.0558805365062718
"17031841200",-1.26642243295886,Inf,3.37377383477336e-05,0.0784088021633878
"17031841300",-0.365769592456124,Inf,6.97222873585975e-05,0.0649833617638114
"17031841400",-0.529208326126544,Inf,3.60116911627648e-05,0.128323967149918
"17031841500",-1.52335712875766,Inf,2.04569868272382e-05,0.144708405087253
"17031841600",-1.67178803083372,NA,0,0.212971632847341
"17031841700",1.18166952229109,Inf,0.000121782905111324,0.174388206695319
"17031841800",-0.000229334140898298,Inf,7.25861317790986e-05,0.214937370505932
"17031841900",-3.02343488583397,NA,0,0.0691389999775856
"17031842000",-2.10216327286309,Inf,1.89130276661992e-05,0.182207442173917
"17031842100",-0.684933116914224,Inf,8.35578332553853e-05,0.166656071862177
"17031842200",-1.9567704809897,NA,0,0.053439365250509
"17031842300",-2.55877817431112,NA,0,0.0757698517867537
"17031842400",-1.75851335344316,Inf,4.66115564280698e-05,0.223358586644385
"17031842500",-0.938585392042687,Inf,2.9107692962477e-05,0.0899989456986854
"17031842600",-2.12106706567312,Inf,3.24083578692132e-05,0.126302904886586
"17031842800",-1.29950767971729,Inf,5.83643770683083e-05,0.112676872398384
"17031842900",-2.41038056144045,NA,0,0.111838068464398
"17031843000",1.19464890663616,Inf,0.000144573552034891,0.0836387840806638
"17031843100",-0.0671026029865847,Inf,6.7458840223917e-05,0.130095894366605
"17031843200",1.13134768097927,Inf,0.000164453040631548,0.063134881357148
"17031843300",-0.708968167363507,Inf,3.3878602800142e-05,0.179972732415293
"17031843400",1.90679904097174,Inf,0.000162692051403759,0.133097082627625
"17031843500",-4.03853743669226,Inf,1.09655559523728e-05,0.100165852441604
"17031843600",-1.53951260918518,Inf,2.15871316381011e-05,0.15797486337735
